********************************************************************************
Field Output Report, written Sat Feb 24 11:10:47 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment      1: Step Time =   7.1429E-02

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
             239         119.131         119.131    -14.1117E-03    -14.1117E-03    -229.143E-03    -229.143E-03
             240         119.552         119.552    -17.9996E-03    -17.9996E-03    -197.279E-03    -197.279E-03
             241         119.903         119.903    -20.0652E-03    -20.0652E-03    -159.425E-03    -159.425E-03
             242         120.178         120.178    -20.5809E-03    -20.5809E-03    -119.053E-03    -119.053E-03
             243         120.373         120.373    -19.8149E-03    -19.8149E-03    -78.9723E-03    -78.9723E-03
             244         120.492         120.492    -18.1176E-03    -18.1176E-03    -41.3760E-03    -41.3760E-03
             245         120.540         120.540    -15.8408E-03    -15.8408E-03    -7.75794E-03    -7.75794E-03
             246         120.527         120.527    -13.2673E-03    -13.2673E-03     21.0181E-03     21.0181E-03
             247         120.462         120.462    -10.6453E-03    -10.6453E-03     44.6155E-03     44.6155E-03
             248         120.356         120.356    -8.13625E-03    -8.13625E-03     63.1054E-03     63.1054E-03
             249         120.219         120.219    -5.85410E-03    -5.85410E-03     76.8297E-03     76.8297E-03
             250         120.058         120.058    -3.85954E-03    -3.85954E-03     86.3056E-03     86.3056E-03
             251         119.882         119.882    -2.17194E-03    -2.17194E-03     92.1264E-03     92.1264E-03
             252         119.698         119.698    -792.193E-06    -792.193E-06     94.9070E-03     94.9070E-03
             253         119.511         119.511     306.243E-06     306.243E-06     95.2341E-03     95.2341E-03
             254         119.325         119.325     1.14863E-03     1.14863E-03     93.6438E-03     93.6438E-03
             255         119.144         119.144     1.77433E-03     1.77433E-03     90.6063E-03     90.6063E-03
             256         118.969         118.969     2.21447E-03     2.21447E-03     86.5219E-03     86.5219E-03
             257         118.804         118.804     2.50513E-03     2.50513E-03     81.7233E-03     81.7233E-03
             258         118.648         118.648     2.67388E-03     2.67388E-03     76.4802E-03     76.4802E-03
             259         118.503         118.503     2.74830E-03     2.74830E-03     71.0067E-03     71.0067E-03
             260         118.368         118.368     2.74942E-03     2.74942E-03     65.4689E-03     65.4689E-03
             261         118.245         118.245     2.69635E-03     2.69635E-03     59.9927E-03     59.9927E-03
             262         118.132         118.132     2.60376E-03     2.60376E-03     54.6705E-03     54.6705E-03
             263         118.030         118.030     2.48402E-03     2.48402E-03     49.5676E-03     49.5676E-03
             264         117.937         117.937     2.34674E-03     2.34674E-03     44.7276E-03     44.7276E-03
             265         117.853         117.853     2.19952E-03     2.19952E-03     40.1772E-03     40.1772E-03
             266         117.778         117.778     2.04832E-03     2.04832E-03     35.9293E-03     35.9293E-03
             267         117.711         117.711     1.89758E-03     1.89758E-03     31.9869E-03     31.9869E-03
             268         117.652         117.652     1.75082E-03     1.75082E-03     28.3448E-03     28.3448E-03
             269         117.600         117.600     1.61047E-03     1.61047E-03     24.9921E-03     24.9921E-03
             270         117.553         117.553     1.47850E-03     1.47850E-03     21.9137E-03     21.9137E-03
             271         117.513         117.513     1.35610E-03     1.35610E-03     19.0911E-03     19.0911E-03
             272         117.478         117.478     1.24436E-03     1.24436E-03     16.5038E-03     16.5038E-03
             273         117.448         117.448     1.14366E-03     1.14366E-03     14.1300E-03     14.1300E-03
             274         117.422         117.422     1.05470E-03     1.05470E-03     11.9465E-03     11.9465E-03
             275         117.401         117.401     977.298E-06     977.298E-06     9.92989E-03     9.92989E-03
             276         117.383         117.383     912.095E-06     912.095E-06     8.05636E-03     8.05636E-03
             277         117.369         117.369     858.695E-06     858.695E-06     6.30167E-03     6.30167E-03
             278         117.358         117.358     817.306E-06     817.306E-06     4.64211E-03     4.64211E-03
             279         117.351         117.351     792.939E-06     792.939E-06     3.04890E-03     3.04890E-03
             280         117.346         117.346     768.578E-06     768.578E-06     1.55614E-03     1.55614E-03
             281         117.355         117.355     2.23418E-03     2.23418E-03     1.58355E-03     1.58355E-03
